#sim_number, id, t_peak, amp_scale, sig_r, sig_f, new_length, offset, P, a_qpp, B, t_e, phi, sn, r, sn_red, bgd, grad_scale, t1, ?
10480 , 3184 , 56.11093 , 11.86267 , 2.10780 , 14.54903 , 113.04873 , 81.57822 , 7.53658 ,  , 3.55880 , 0.00000 , 37.68291 , 3.72347 , 5.00000 , 0.90065 , 14.47982 , quad , 0.92104 , 153.59588 
10481 , 999751 , 253.66053 , 10.97642 , 2.19530 , 14.31137 , 152.93240 , 55.37748 , 10.19549 ,  , 3.29293 , 0.00000 , 50.97747 , 3.86169 , 5.00000 , 0.85580 , 18.06752 , quad , -10.01697 , 46.50264 
10482 , 487841 , 280.07107 , 9.27648 , 2.98674 , 9.89200 , 144.04581 , 98.90556 , 9.60305 ,  , 2.78294 , 0.00000 , 48.01527 , 4.95196 , 5.00000 , 0.98083 , 18.00265 , quad , -2.05277 , 322.39460 
10483 , 169051 , 198.91054 , 8.55652 , 1.88959 , 6.01736 , 199.83022 , 46.75984 , 13.32201 ,  , 2.56695 , 0.00000 , 66.61007 , 3.29619 , 5.00000 , 0.89349 , 18.02865 , quad , -5.22711 , 368.20199 
10484 , 667068 , 61.88121 , 8.42671 , 1.99142 , 12.82776 , 155.78496 , 10.08007 , 10.38566 ,  , 2.52801 , 0.00000 , 51.92832 , 6.12109 , 5.00000 , 0.92900 , 18.26305 , quad , -5.73371 , 209.60435 
10485 , 576067 , 130.33187 , 13.72845 , 1.37770 , 15.50783 , 266.77302 , 53.90323 , 17.78487 ,  , 4.11853 , 0.00000 , 88.92434 , 5.61813 , 5.00000 , 0.82333 , 17.46873 , quad , -12.85758 , 414.79405 
10486 , 390607 , 347.49725 , 11.85612 , 2.28934 , 9.67962 , 130.11969 , 68.87610 , 8.67465 ,  , 3.55684 , 0.00000 , 43.37323 , 1.82754 , 5.00000 , 0.81188 , 16.13810 , quad , 1.58987 , 324.87432 
10487 , 191899 , 100.84849 , 9.95680 , 1.36225 , 18.42076 , 224.88447 , 17.17508 , 14.99230 ,  , 2.98704 , 0.00000 , 74.96149 , 3.60951 , 5.00000 , 0.84575 , 14.86559 , quad , -2.34995 , 195.76268 
10488 , 373336 , 180.16183 , 10.47724 , 0.11339 , 9.01293 , 239.92399 , 51.89982 , 15.99493 ,  , 3.14317 , 0.00000 , 79.97466 , 2.69995 , 5.00000 , 0.92253 , 17.45134 , quad , 7.86935 , 252.17301 
10489 , 896377 , 209.64472 , 10.50221 , 2.41187 , 17.46433 , 196.31802 , 82.57357 , 13.08787 ,  , 3.15066 , 0.00000 , 65.43934 , 1.67981 , 5.00000 , 0.96801 , 16.58689 , quad , -8.97292 , 317.55637 
10490 , 491051 , 272.75546 , 9.25788 , 1.19399 , 16.53007 , 147.91303 , 43.57273 , 9.86087 ,  , 2.77736 , 0.00000 , 49.30434 , 0.18866 , 5.00000 , 0.89620 , 17.18869 , quad , -1.64026 , 420.65080 
10491 , 881030 , 185.07370 , 10.52805 , 0.18522 , 18.84957 , 187.50884 , 48.60660 , 12.50059 ,  , 3.15841 , 0.00000 , 62.50295 , 5.93373 , 5.00000 , 0.82433 , 17.27966 , quad , -7.78421 , 300.65490 
10492 , 246415 , 90.34157 , 13.28831 , 0.54442 , 16.88577 , 210.30678 , 89.39144 , 14.02045 ,  , 3.98649 , 0.00000 , 70.10226 , 3.85988 , 5.00000 , 0.95635 , 17.13533 , quad , 8.16985 , 422.64038 
10493 , 319777 , 89.08581 , 9.19774 , 0.19363 , 5.63952 , 186.30928 , 26.35153 , 12.42062 ,  , 2.75932 , 0.00000 , 62.10309 , 5.02004 , 5.00000 , 0.97941 , 16.48707 , quad , 8.60039 , 6.23437 
10494 , 848013 , 148.45930 , 9.56046 , 2.47916 , 14.34856 , 219.90773 , 93.46987 , 14.66052 ,  , 2.86814 , 0.00000 , 73.30258 , 2.67308 , 5.00000 , 0.98113 , 17.25880 , quad , -0.97480 , 468.95284 
10495 , 610433 , 113.72753 , 14.58932 , 2.21101 , 5.12444 , 293.25521 , 33.82801 , 19.55035 ,  , 4.37680 , 0.00000 , 97.75174 , 5.44792 , 5.00000 , 0.96971 , 17.03062 , quad , -4.52439 , 383.34403 
10496 , 207988 , 176.01177 , 12.36216 , 1.82107 , 14.41727 , 297.58228 , 96.61370 , 19.83882 ,  , 3.70865 , 0.00000 , 99.19409 , 5.31682 , 5.00000 , 0.84615 , 17.59379 , quad , -4.53503 , 397.46898 
10497 , 227860 , 200.62415 , 10.82082 , 1.65494 , 5.76385 , 261.18581 , 77.53437 , 17.41239 ,  , 3.24625 , 0.00000 , 87.06194 , 4.92066 , 5.00000 , 0.91481 , 18.12686 , quad , -9.38484 , 247.39182 
10498 , 69858 , 98.23172 , 13.61645 , 2.21291 , 16.68002 , 236.76532 , 70.03020 , 15.78435 ,  , 4.08493 , 0.00000 , 78.92177 , 4.63967 , 5.00000 , 0.90716 , 17.74728 , quad , 8.21638 , 92.81723 
10499 , 482443 , 347.51252 , 12.46694 , 2.92749 , 16.96687 , 113.76665 , 67.47097 , 7.58444 ,  , 3.74008 , 0.00000 , 37.92222 , 2.93259 , 5.00000 , 0.96443 , 17.56016 , quad , -2.49947 , 88.26528 
10500 , 242432 , 192.62497 , 6.12613 , 1.55606 , 14.94980 , 176.55633 , 19.81175 , 11.77042 ,  , 0.00000 , 0.00000 , 58.85211 , 5.03424 , 1.00000 , 0.81780 , 16.59877 , quad , -3.31798 , 365.69752 
10501 , 913597 , 300.69740 , 8.95639 , 0.89561 , 5.01016 , 174.38888 , 29.30779 , 11.62593 ,  , 0.00000 , 0.00000 , 58.12963 , 1.24146 , 1.00000 , 0.81050 , 19.48852 , quad , 6.48715 , 82.03277 
10502 , 474585 , 118.56600 , 6.58574 , 1.60436 , 6.96222 , 232.24771 , 24.15858 , 15.48318 ,  , 0.00000 , 0.00000 , 77.41590 , 1.27557 , 1.00000 , 0.93369 , 15.85511 , quad , 3.99223 , 182.84903 
10503 , 747862 , 333.30300 , 8.57269 , 0.69965 , 13.89656 , 101.10521 , 11.17267 , 6.74035 ,  , 0.00000 , 0.00000 , 33.70174 , 4.78625 , 1.00000 , 0.81306 , 16.64778 , quad , 2.50530 , 267.40944 
10504 , 389530 , 74.95924 , 13.45644 , 2.97245 , 12.59867 , 120.56722 , 43.82364 , 8.03781 ,  , 0.00000 , 0.00000 , 40.18907 , 3.95603 , 1.00000 , 0.93919 , 17.50242 , quad , -1.54799 , 19.10829 
10505 , 645796 , 201.39366 , 9.09276 , 1.52585 , 19.07083 , 210.59020 , 57.37596 , 14.03935 ,  , 0.00000 , 0.00000 , 70.19673 , 2.88921 , 1.00000 , 0.82623 , 17.07379 , quad , -1.87506 , 70.15472 
10506 , 335164 , 183.20677 , 12.38233 , 1.74045 , 10.74967 , 262.22019 , 17.92022 , 17.48135 ,  , 0.00000 , 0.00000 , 87.40673 , 0.04031 , 1.00000 , 0.93191 , 16.69536 , quad , -12.02773 , 299.06779 
10507 , 135704 , 268.85658 , 10.64787 , 2.97154 , 15.54851 , 157.01349 , 13.95480 , 10.46757 ,  , 0.00000 , 0.00000 , 52.33783 , 4.26439 , 1.00000 , 0.96480 , 16.50196 , quad , 6.86572 , 180.99565 
10508 , 497618 , 117.16976 , 9.15155 , 0.58573 , 9.82725 , 259.13130 , 75.07481 , 17.27542 ,  , 0.00000 , 0.00000 , 86.37710 , 4.61937 , 1.00000 , 0.93004 , 18.41118 , quad , -3.54676 , 75.83783 
10509 , 2753 , 195.47724 , 8.90671 , 0.25969 , 9.49636 , 147.91539 , 96.12555 , 9.86103 ,  , 0.00000 , 0.00000 , 49.30513 , 4.15805 , 1.00000 , 0.95600 , 15.76930 , quad , -5.11651 , 67.01694 
10510 , 774963 , 207.11035 , 12.35296 , 2.90247 , 19.88374 , 245.41503 , 54.58680 , 16.36100 ,  , 0.00000 , 0.00000 , 81.80501 , 3.11063 , 1.00000 , 0.87885 , 17.27954 , quad , -2.41943 , 147.50149 
10511 , 832912 , 124.79015 , 9.62777 , 0.85188 , 8.27881 , 207.70561 , 42.94591 , 13.84704 ,  , 0.00000 , 0.00000 , 69.23520 , 1.46485 , 1.00000 , 0.97087 , 17.15317 , quad , -6.11565 , 162.00925 
10512 , 533303 , 132.25473 , 12.36085 , 1.37757 , 19.74345 , 109.85457 , 83.22705 , 7.32364 ,  , 0.00000 , 0.00000 , 36.61819 , 1.35116 , 1.00000 , 0.86423 , 16.07309 , quad , -3.34178 , 358.31697 
10513 , 850143 , 284.86106 , 7.24747 , 0.95310 , 13.52264 , 128.53459 , 8.15619 , 8.56897 ,  , 0.00000 , 0.00000 , 42.84486 , 1.31244 , 1.00000 , 0.83348 , 17.17156 , quad , -4.41073 , 204.19820 
10514 , 970608 , 255.88680 , 6.53024 , 2.65388 , 5.95858 , 205.90580 , 53.90858 , 13.72705 ,  , 0.00000 , 0.00000 , 68.63527 , 4.04001 , 1.00000 , 0.98763 , 18.36797 , quad , 0.87465 , 256.16606 
10515 , 533411 , 62.65839 , 13.22510 , 0.70208 , 11.50102 , 137.30492 , 83.57074 , 9.15366 ,  , 0.00000 , 0.00000 , 45.76831 , 2.45774 , 1.00000 , 0.84466 , 17.82038 , quad , 9.28274 , 142.97604 
10516 , 2085 , 261.58856 , 11.63922 , 0.91450 , 5.11919 , 131.00395 , 11.19824 , 8.73360 ,  , 0.00000 , 0.00000 , 43.66798 , 1.40559 , 1.00000 , 0.95055 , 17.72432 , quad , -6.97180 , 68.23344 
10517 , 696815 , 260.77137 , 9.82893 , 0.27496 , 13.68951 , 150.63976 , 85.32929 , 10.04265 ,  , 0.00000 , 0.00000 , 50.21325 , 1.24647 , 1.00000 , 0.92237 , 16.12359 , quad , -1.15108 , 101.87305 
10518 , 151261 , 180.73553 , 11.15604 , 0.31069 , 8.89984 , 259.45540 , 62.56244 , 17.29703 ,  , 0.00000 , 0.00000 , 86.48513 , 4.63964 , 1.00000 , 0.81304 , 16.79425 , quad , -4.26258 , 397.50727 
10519 , 398600 , 127.34195 , 9.97445 , 1.25524 , 15.78138 , 141.70530 , 64.96702 , 9.44702 ,  , 0.00000 , 0.00000 , 47.23510 , 0.00870 , 1.00000 , 0.91199 , 16.39284 , quad , 3.53813 , 483.18941 
10520 , 328758 , 84.66586 , 7.66691 , 1.09854 , 18.24796 , 231.68559 , 0.45803 , 15.44571 ,  , 0.00000 , 0.00000 , 77.22853 , 4.69777 , 1.00000 , 0.85317 , 17.11911 , quad , -0.95055 , 209.72378 
10521 , 838927 , 163.55097 , 13.07006 , 1.09519 , 17.66136 , 289.52951 , 56.75812 , 19.30197 ,  , 0.00000 , 0.00000 , 96.50984 , 4.62252 , 1.00000 , 0.89331 , 14.59332 , quad , 0.87298 , 430.48366 
10522 , 206071 , 287.83508 , 8.17453 , 0.92208 , 19.09978 , 105.38664 , 31.80431 , 7.02578 ,  , 0.00000 , 0.00000 , 35.12888 , 0.60007 , 1.00000 , 0.93221 , 16.44099 , quad , 0.48009 , 108.62198 
10523 , 969499 , 227.96221 , 7.30870 , 2.54123 , 15.00860 , 193.55757 , 82.19315 , 12.90384 ,  , 0.00000 , 0.00000 , 64.51919 , 6.20310 , 1.00000 , 0.98980 , 17.00525 , quad , 4.84340 , 455.12047 
10524 , 609696 , 172.92497 , 6.37344 , 2.06523 , 16.04822 , 133.56667 , 51.10962 , 8.90444 ,  , 0.00000 , 0.00000 , 44.52222 , 1.75873 , 1.00000 , 0.95852 , 16.69791 , quad , -2.27818 , 470.16621 
10525 , 215859 , 181.76655 , 6.32701 , 1.17022 , 5.30045 , 252.97930 , 73.15516 , 16.86529 ,  , 0.00000 , 0.00000 , 84.32643 , 4.92537 , 1.00000 , 0.83185 , 17.24366 , quad , 0.88992 , 382.44724 
10526 , 650497 , 361.02794 , 11.11855 , 1.92040 , 16.74070 , 120.57500 , 59.49543 , 8.03833 ,  , 0.00000 , 0.00000 , 40.19167 , 5.27865 , 1.00000 , 0.87654 , 17.04988 , quad , -3.83122 , 43.19384 
10527 , 553959 , 227.24011 , 11.55142 , 1.80326 , 13.00407 , 259.51692 , 79.61227 , 17.30113 ,  , 0.00000 , 0.00000 , 86.50564 , 4.68402 , 1.00000 , 0.93271 , 16.12406 , quad , 5.99988 , 324.18158 
10528 , 347376 , 172.65813 , 13.01753 , 0.25795 , 18.16510 , 102.01829 , 23.89734 , 6.80122 ,  , 0.00000 , 0.00000 , 34.00610 , 2.40741 , 1.00000 , 0.93322 , 15.74520 , quad , -11.38026 , 130.41231 
10529 , 23858 , 203.08916 , 8.55199 , 0.58941 , 9.32357 , 115.88429 , 7.10988 , 7.72562 ,  , 0.00000 , 0.00000 , 38.62810 , 1.58569 , 1.00000 , 0.83927 , 18.46578 , quad , 6.40619 , 39.46212 
10530 , 254351 , 236.86149 , 13.63540 , 2.67340 , 17.08495 , 241.94785 , 1.52367 , 16.12986 ,  , 0.00000 , 0.00000 , 80.64928 , 0.25826 , 1.00000 , 0.87971 , 15.99614 , quad , -5.51934 , 262.55907 
10531 , 76164 , 245.96699 , 9.31883 , 2.41601 , 7.85581 , 217.08630 , 84.77249 , 14.47242 ,  , 0.00000 , 0.00000 , 72.36210 , 1.86683 , 1.00000 , 0.94495 , 18.51995 , quad , -2.69591 , 349.75737 
10532 , 706954 , 106.48540 , 10.84588 , 1.70016 , 19.29289 , 237.60435 , 3.53141 , 15.84029 ,  , 0.00000 , 0.00000 , 79.20145 , 4.85048 , 1.00000 , 0.92991 , 17.81697 , quad , -8.08569 , 353.41722 
10533 , 367952 , 214.60295 , 11.58822 , 0.49771 , 18.31860 , 213.01946 , 9.31578 , 14.20130 ,  , 0.00000 , 0.00000 , 71.00649 , 2.80000 , 1.00000 , 0.97443 , 17.11409 , quad , -0.32327 , 343.64998 
10534 , 427731 , 198.47593 , 8.84837 , 1.49411 , 9.14411 , 189.09441 , 44.86886 , 12.60629 ,  , 0.00000 , 0.00000 , 63.03147 , 0.68786 , 1.00000 , 0.87758 , 16.69426 , quad , 3.35684 , 368.81391 
10535 , 75453 , 255.25252 , 11.33529 , 0.10191 , 7.04087 , 239.36572 , 60.78209 , 15.95771 ,  , 0.00000 , 0.00000 , 79.78857 , 2.74955 , 1.00000 , 0.83254 , 18.44977 , quad , -9.33470 , 426.69068 
10536 , 697404 , 252.72431 , 10.62744 , 2.73333 , 19.14304 , 103.99127 , 9.70488 , 6.93275 ,  , 0.00000 , 0.00000 , 34.66376 , 4.19023 , 1.00000 , 0.93279 , 15.58271 , quad , 9.00129 , 62.17452 
10537 , 343731 , 85.01756 , 8.08809 , 2.54514 , 7.97392 , 239.32727 , 99.11284 , 15.95515 ,  , 0.00000 , 0.00000 , 79.77576 , 4.71216 , 1.00000 , 0.83014 , 18.31944 , quad , -5.99201 , 88.83472 
10538 , 301104 , 279.29803 , 10.10202 , 0.40290 , 17.95693 , 182.94050 , 90.09103 , 12.19603 ,  , 0.00000 , 0.00000 , 60.98017 , 6.28015 , 1.00000 , 0.95245 , 15.69273 , quad , -0.08770 , 465.17277 
10539 , 72243 , 90.90390 , 10.70703 , 2.62561 , 16.90794 , 256.90911 , 39.60247 , 17.12727 ,  , 0.00000 , 0.00000 , 85.63637 , 5.65843 , 1.00000 , 0.96264 , 16.97472 , quad , 2.13850 , 266.61752 
10540 , 299608 , 44.94307 , 11.37542 , 0.53955 , 15.49770 , 117.95039 , 76.55320 , 7.86336 ,  , 0.00000 , 0.00000 , 39.31680 , 3.01432 , 1.00000 , 0.87438 , 15.98098 , quad , 5.72859 , 280.19304 
10541 , 45397 , 107.24570 , 10.39824 , 0.62952 , 10.48611 , 156.67994 , 90.21561 , 10.44533 ,  , 0.00000 , 0.00000 , 52.22665 , 1.39569 , 1.00000 , 0.82613 , 18.19343 , quad , -0.11887 , 497.73229 
10542 , 547720 , 239.63293 , 9.48465 , 2.27137 , 15.92925 , 159.91048 , 8.66602 , 10.66070 ,  , 0.00000 , 0.00000 , 53.30349 , 5.56325 , 1.00000 , 0.84630 , 16.22302 , quad , -4.27309 , 404.18678 
10543 , 296114 , 107.38944 , 11.03124 , 0.40432 , 7.79553 , 213.36478 , 59.30340 , 14.22432 ,  , 0.00000 , 0.00000 , 71.12159 , 1.93578 , 1.00000 , 0.97320 , 16.84266 , quad , 0.22469 , 231.83126 
10544 , 558575 , 124.02941 , 8.54159 , 2.11345 , 8.73047 , 144.72024 , 50.78577 , 9.64802 ,  , 0.00000 , 0.00000 , 48.24008 , 3.27554 , 1.00000 , 0.87887 , 15.93218 , quad , -3.65353 , 29.02120 
10545 , 481168 , 136.49477 , 13.64100 , 1.59156 , 16.74208 , 296.64977 , 42.97856 , 19.77665 ,  , 0.00000 , 0.00000 , 98.88326 , 5.19672 , 1.00000 , 0.94406 , 17.74760 , quad , -3.34004 , 345.45391 
10546 , 540331 , 71.49994 , 11.63962 , 2.62054 , 6.72823 , 130.66484 , 26.45577 , 8.71099 ,  , 0.00000 , 0.00000 , 43.55495 , 3.80957 , 1.00000 , 0.88615 , 16.53706 , quad , -9.18953 , 311.02613 
10547 , 284880 , 104.57083 , 9.37424 , 2.48559 , 9.46481 , 224.70412 , 36.70239 , 14.98027 ,  , 0.00000 , 0.00000 , 74.90137 , 6.18837 , 1.00000 , 0.88113 , 15.51572 , quad , -2.83989 , 128.89875 
10548 , 412865 , 224.78778 , 10.25032 , 0.50713 , 15.35587 , 187.57462 , 17.38874 , 12.50497 ,  , 0.00000 , 0.00000 , 62.52487 , 2.32646 , 1.00000 , 0.84381 , 16.12872 , quad , -0.24919 , 197.48811 
10549 , 232990 , 382.20994 , 11.71411 , 1.87090 , 18.56066 , 110.64527 , 72.26680 , 7.37635 ,  , 0.00000 , 0.00000 , 36.88176 , 5.70237 , 1.00000 , 0.88672 , 16.77663 , quad , -5.99039 , 280.29215 
10550 , 148482 , 72.97119 , 9.98390 , 0.88143 , 11.24678 , 184.99155 , 83.67180 , 12.33277 ,  , 0.00000 , 0.00000 , 61.66385 , 3.73245 , 1.00000 , 0.88001 , 15.33655 , quad , 3.88795 , 457.98129 
10551 , 623219 , 193.19767 , 8.45744 , 2.62642 , 17.57969 , 279.26384 , 39.03815 , 18.61759 ,  , 0.00000 , 0.00000 , 93.08795 , 3.73102 , 1.00000 , 0.97727 , 16.04859 , quad , 5.55859 , 97.95194 
10552 , 848724 , 166.55587 , 11.05385 , 0.11411 , 12.21059 , 187.90546 , 55.16422 , 12.52703 ,  , 0.00000 , 0.00000 , 62.63515 , 6.07144 , 1.00000 , 0.96425 , 18.16623 , quad , 7.47103 , 383.68761 
10553 , 824204 , 181.33857 , 10.42937 , 2.96251 , 8.49413 , 290.92461 , 67.66319 , 19.39497 ,  , 0.00000 , 0.00000 , 96.97487 , 2.77579 , 1.00000 , 0.86099 , 16.23304 , quad , -5.98391 , 216.40811 
10554 , 584875 , 312.54069 , 11.13506 , 0.87507 , 8.43124 , 172.98801 , 89.60298 , 11.53253 ,  , 0.00000 , 0.00000 , 57.66267 , 6.28141 , 1.00000 , 0.90947 , 17.96415 , quad , -3.46389 , 142.97775 
10555 , 94785 , 167.33910 , 10.73267 , 0.33264 , 17.92332 , 294.83950 , 84.51224 , 19.65597 ,  , 0.00000 , 0.00000 , 98.27983 , 5.63835 , 1.00000 , 0.92233 , 16.29294 , quad , -5.07388 , 78.09058 
10556 , 633069 , 40.77172 , 10.05750 , 2.91434 , 7.22182 , 108.97415 , 17.90423 , 7.26494 ,  , 0.00000 , 0.00000 , 36.32472 , 3.38490 , 1.00000 , 0.88781 , 14.93227 , quad , 8.90894 , 387.25910 
10557 , 525811 , 140.63116 , 9.05836 , 0.72391 , 17.25867 , 249.33804 , 28.17618 , 16.62254 ,  , 0.00000 , 0.00000 , 83.11268 , 3.49620 , 1.00000 , 0.92684 , 17.00111 , quad , 3.40070 , 242.02655 
10558 , 900408 , 215.28395 , 16.26258 , 0.52788 , 11.66994 , 195.16801 , 10.62662 , 13.01120 ,  , 0.00000 , 0.00000 , 65.05600 , 5.62281 , 1.00000 , 0.92511 , 15.57114 , quad , 4.04371 , 178.82600 
10559 , 14905 , 273.30526 , 8.04584 , 0.66981 , 15.39463 , 147.95197 , 33.51927 , 9.86346 ,  , 0.00000 , 0.00000 , 49.31732 , 5.60677 , 1.00000 , 0.93731 , 16.48760 , quad , 5.92495 , 321.12312 
10560 , 591643 , 261.47968 , 10.78482 , 0.65845 , 19.38647 , 156.89264 , 96.48106 , 10.45951 ,  , 0.00000 , 0.00000 , 52.29755 , 2.99657 , 1.00000 , 0.97601 , 17.32197 , quad , -5.72529 , 302.14649 
10561 , 360899 , 239.72710 , 12.52321 , 2.63596 , 8.11565 , 193.73890 , 31.82465 , 12.91593 ,  , 0.00000 , 0.00000 , 64.57963 , 4.42637 , 1.00000 , 0.85141 , 18.14697 , quad , 2.71140 , 283.47231 
10562 , 949435 , 101.34887 , 12.07063 , 0.41223 , 8.14782 , 194.37897 , 43.50237 , 12.95860 ,  , 0.00000 , 0.00000 , 64.79299 , 3.05809 , 1.00000 , 0.85131 , 17.62322 , quad , -6.31088 , 434.08406 
10563 , 702405 , 159.57630 , 7.94651 , 0.13658 , 14.11550 , 135.44711 , 87.19348 , 9.02981 ,  , 0.00000 , 0.00000 , 45.14904 , 3.91231 , 1.00000 , 0.83337 , 17.37774 , quad , 7.06169 , 281.24475 
10564 , 431037 , 204.47860 , 8.64795 , 0.63252 , 7.12688 , 151.71545 , 9.16522 , 10.11436 ,  , 0.00000 , 0.00000 , 50.57182 , 1.61790 , 1.00000 , 0.93600 , 18.07148 , quad , 3.90237 , 59.97031 
10565 , 154390 , 258.71693 , 9.55356 , 1.58472 , 11.24706 , 121.44024 , 42.58732 , 8.09602 ,  , 0.00000 , 0.00000 , 40.48008 , 1.10575 , 1.00000 , 0.87668 , 16.53918 , quad , 2.31612 , 23.77418 
10566 , 308486 , 181.35398 , 12.91270 , 2.10630 , 9.70228 , 179.97350 , 62.75902 , 11.99823 ,  , 0.00000 , 0.00000 , 59.99117 , 0.27245 , 1.00000 , 0.84402 , 15.77952 , quad , 3.26597 , 235.42781 
10567 , 604342 , 122.96331 , 9.30684 , 2.85540 , 8.92135 , 282.55327 , 57.95487 , 18.83688 ,  , 0.00000 , 0.00000 , 94.18442 , 2.35140 , 1.00000 , 0.87120 , 16.65781 , quad , 5.14046 , 28.30955 
10568 , 769462 , 195.05242 , 13.43984 , 2.60504 , 10.67012 , 272.37022 , 15.23998 , 18.15801 ,  , 0.00000 , 0.00000 , 90.79007 , 5.63598 , 1.00000 , 0.97966 , 18.14703 , quad , -8.40285 , 457.08887 
10569 , 933201 , 204.55547 , 8.35534 , 2.71779 , 19.81064 , 261.38539 , 93.20261 , 17.42569 ,  , 0.00000 , 0.00000 , 87.12846 , 2.17979 , 1.00000 , 0.97387 , 15.35229 , quad , -3.71149 , 325.50184 
10570 , 493488 , 229.90479 , 10.17552 , 0.46428 , 15.93070 , 182.43104 , 20.22004 , 12.16207 ,  , 0.00000 , 0.00000 , 60.81035 , 3.90323 , 1.00000 , 0.88500 , 16.87715 , quad , 7.83154 , 245.16771 
10571 , 758879 , 123.38205 , 6.20095 , 0.29988 , 18.31361 , 283.11416 , 64.17679 , 18.87428 ,  , 0.00000 , 0.00000 , 94.37139 , 3.19975 , 1.00000 , 0.87570 , 16.31810 , quad , 3.49373 , 461.96048 
10572 , 813849 , 145.29116 , 10.76696 , 1.99008 , 15.29482 , 176.37566 , 31.74107 , 11.75838 ,  , 0.00000 , 0.00000 , 58.79189 , 5.13051 , 1.00000 , 0.93159 , 16.63358 , quad , 8.27796 , 478.07756 
10573 , 204504 , 118.89518 , 10.59277 , 2.66823 , 6.73310 , 167.60470 , 74.24888 , 11.17365 ,  , 0.00000 , 0.00000 , 55.86823 , 5.22546 , 1.00000 , 0.88860 , 15.47824 , quad , -5.33100 , 248.00057 
10574 , 701468 , 244.26612 , 10.85040 , 0.56195 , 13.33444 , 180.36455 , 42.34976 , 12.02430 ,  , 0.00000 , 0.00000 , 60.12152 , 0.83558 , 1.00000 , 0.83093 , 17.36667 , quad , 3.46879 , 132.53775 
10575 , 747489 , 112.70571 , 8.13135 , 1.78832 , 16.39987 , 213.50814 , 56.87168 , 14.23388 ,  , 0.00000 , 0.00000 , 71.16938 , 2.86362 , 1.00000 , 0.90363 , 16.18035 , quad , 0.48499 , 207.33644 
10576 , 133601 , 73.63117 , 11.73771 , 1.29109 , 17.78318 , 141.61039 , 2.15126 , 9.44069 ,  , 0.00000 , 0.00000 , 47.20346 , 2.39030 , 1.00000 , 0.98636 , 17.06589 , quad , 8.24512 , 476.12884 
10577 , 83353 , 88.58438 , 9.04072 , 1.69016 , 19.12199 , 209.71722 , 45.38673 , 13.98115 ,  , 0.00000 , 0.00000 , 69.90574 , 6.06060 , 1.00000 , 0.89858 , 14.91762 , quad , 1.43390 , 118.06456 
10578 , 399354 , 227.12910 , 10.45924 , 2.39725 , 8.39724 , 246.37374 , 6.19516 , 16.42492 ,  , 0.00000 , 0.00000 , 82.12458 , 2.54930 , 1.00000 , 0.84035 , 17.74046 , quad , 6.96021 , 238.91676 
10579 , 510867 , 151.04324 , 15.94487 , 0.13870 , 13.20873 , 259.32282 , 94.85928 , 17.28819 ,  , 0.00000 , 0.00000 , 86.44094 , 1.49455 , 1.00000 , 0.97998 , 18.01728 , quad , 15.30067 , 409.93218 
10580 , 34389 , 289.63351 , 9.30727 , 1.84148 , 12.22507 , 127.24865 , 72.05417 , 8.48324 ,  , 0.00000 , 0.00000 , 42.41622 , 2.25540 , 1.00000 , 0.82446 , 15.04415 , quad , 7.33668 , 414.26160 
10581 , 664233 , 261.42270 , 13.24867 , 2.95886 , 6.05465 , 172.26503 , 79.52104 , 11.48434 ,  , 0.00000 , 0.00000 , 57.42168 , 5.23600 , 1.00000 , 0.94451 , 17.69224 , quad , 8.98173 , 308.07809 
10582 , 268518 , 90.64915 , 13.21124 , 0.52842 , 12.08737 , 205.78503 , 51.63830 , 13.71900 ,  , 0.00000 , 0.00000 , 68.59501 , 1.66484 , 1.00000 , 0.82469 , 17.83037 , quad , 9.12972 , 306.21124 
10583 , 490254 , 222.14180 , 8.58931 , 2.93000 , 5.82620 , 184.93363 , 56.77845 , 12.32891 ,  , 0.00000 , 0.00000 , 61.64454 , 2.88036 , 1.00000 , 0.83906 , 17.96890 , quad , -3.11795 , 15.40282 
10584 , 9990 , 239.28347 , 9.26888 , 1.40411 , 9.12729 , 259.68512 , 27.38319 , 17.31234 ,  , 0.00000 , 0.00000 , 86.56171 , 2.02728 , 1.00000 , 0.96883 , 15.71672 , quad , 4.23851 , 345.68934 
10585 , 646050 , 279.36867 , 9.42743 , 1.36231 , 6.45125 , 164.66095 , 5.19098 , 10.97740 ,  , 0.00000 , 0.00000 , 54.88698 , 5.95628 , 1.00000 , 0.94674 , 16.51651 , quad , 4.28651 , 361.09692 
10586 , 815894 , 99.26580 , 6.48967 , 1.91421 , 7.80873 , 187.75438 , 77.79142 , 12.51696 ,  , 0.00000 , 0.00000 , 62.58479 , 0.01750 , 1.00000 , 0.91246 , 16.95201 , quad , 1.02879 , 18.08822 
10587 , 749372 , 115.99526 , 9.75668 , 2.19935 , 10.98766 , 259.83635 , 27.55242 , 17.32242 ,  , 0.00000 , 0.00000 , 86.61212 , 5.93184 , 1.00000 , 0.88100 , 16.43576 , quad , -2.72748 , 440.08463 
10588 , 377224 , 152.07810 , 9.62513 , 1.67667 , 12.12929 , 242.57991 , 13.59360 , 16.17199 ,  , 0.00000 , 0.00000 , 80.85997 , 3.12809 , 1.00000 , 0.95595 , 16.91729 , quad , -4.32017 , 24.99348 
